7,89664E+12;;20244;LITOCIT 10 MEQ C/ 60 CPR;;;;;APSEN;;;;ST;30049029;;0;;;R$ 65,49;;R$ 65,49;R$ 0,00;45,89%;;R$ 44,89;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89664E+12;;20245;LITOCIT 5 MEQ C/ 60 CPR;;;;;APSEN;;;;ST;30049029;;0;;;R$ 52,18;;R$ 52,18;R$ 0,00;45,88%;;R$ 35,77;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89638E+12;;20246;LIVALO 2 MG C/ 30 CPR;;;;;ELI LILLY ;;;;ST;30049069;;0;;;R$ 119,35;;R$ 119,35;R$ 0,00;46,93%;;R$ 81,23;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89757E+12;;20247;LIVIAL 2,5 MG C/ 28 CPR;;;;;SCHERING-PLOUGH;;;;ST;30043999;;0;;;R$ 93,11;;R$ 93,11;R$ 0,00;50,93%;;R$ 61,69;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89757E+12;;20248;LIVIAL 2,5 MG C/ 84 CPR;;;;;SCHERING-PLOUGH;;;;ST;30043999;;0;;;R$ 196,79;;R$ 196,79;R$ 0,00;50,92%;;R$ 130,39;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89624E+12;;20249;LIVOLON 1,25 MG C/ 30 CPR;;;;;BIOLAB SANUS;;;;ST;30049099;;0;;;R$ 55,10;;R$ 55,10;R$ 0,00;50,92%;;R$ 36,51;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89624E+12;;20250;LIVOLON 1,25 MG C/ 90 CPR;;;;;BIOLAB SANUS;;;;ST;30049099;;0;;;R$ 130,17;;R$ 130,17;R$ 0,00;50,92%;;R$ 86,25;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89624E+12;;20251;LIVOLON 2,5 MG C/ 30 CPR;;;;;BIOLAB SANUS;;;;ST;30049099;;0;;;R$ 87,95;;R$ 87,95;R$ 0,00;50,94%;;R$ 58,27;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89611E+12;;20389;LOCAO FOTOPROTETORA FPS 30150 ML;;;;;PERFUMARIA HIGIENE BELEZA;;;;ST;33049990;;0;;;R$ 0,00;;R$ 0,00;R$ 0,00;0,00%;;R$ 0,00;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89793E+12;;20403;LOCERYL CR C/ 20 GR;;;;;GALDERMA;;;;ST;30049069;;0;;;R$ 57,29;;R$ 57,29;R$ 0,00;46,94%;;R$ 38,99;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89793E+12;;20404;LOCERYL ESMALTE 2,5ML;;;;;GALDERMA;;;;ST;30049069;;0;;;R$ 118,40;;R$ 118,40;R$ 0,00;46,93%;;R$ 80,58;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89809E+12;;20414;LOMFER 60 MG ANTIANEMICOC/50DRGS;;;;;OSORIO DE MORAES;;;;ST;30049099;;0;;;R$ 13,47;;R$ 13,47;R$ 0,00;45,78%;;R$ 9,24;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB-TOTAL DA P�GINA:;;;;;;;;;R$ 0,00;;;;;;;;R$ 0,00;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gerado Por ALYSSON ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2026;;;17:33:51;;;;;;1115 de 2312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PR.PROMO��O;TOTAL ULT.COMPRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOCALIZA��O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C�D. BARRAS;;;;;C�DIGO;PRODUTO;;LABORAT�RIO;;;TRIB.;NCM;;SALDO;PR. TABELA;PR. VENDA;;M.A.;;ULT. COMPRA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89809E+12;;20416;LOMFER GTS 30 ML OSORIO DEMORAES;;;;;OSORIO DE MORAES;;;;ST;30049099;;0;;;R$ 10,14;;R$ 10,14;R$ 0,00;45,90%;;R$ 6,95;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,8981E+12;;20417;LONCORD 40MG C/ 20 CPS;;;;;DIFFUCAP - CHEMOBRAS;;;;ST;30049062;;0;;;R$ 51,83;;R$ 51,83;R$ 0,00;51,95%;;R$ 34,11;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89127E+12;;20419;LONITEN 10 MG C/ 30 CPR;;;;;PFIZER;;;;ST;30049065;;0;;;R$ 57,94;;R$ 57,94;R$ 0,00;51,52%;;R$ 38,24;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89664E+12;;20421;LONIUM 40 MG C/ 30 CPR;;;;;APSEN;;;;ST;30039059;;0;;;R$ 62,16;;R$ 62,16;R$ 0,00;46,43%;;R$ 42,45;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89664E+12;;20422;LONIUM 40 MG C/ 60 CPR;;;;;APSEN;;;;ST;30049049;;0;;;R$ 108,07;;R$ 108,07;R$ 0,00;46,42%;;R$ 73,81;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89806E+12;;20423;LOPERAMIDA CLORID. 2 MG C/ 12CPR (C1) GLOBO;;;;;GLOBO;;;;ST;30039072;;0;;;R$ 5,06;;R$ 5,06;R$ 0,00;48,82%;;R$ 3,40;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89127E+12;;20427;LOPID 600 MG C/ 24 CPR;;;;;PFIZER;;;;ST;30049029;;0;;;R$ 152,64;;R$ 152,64;R$ 0,00;51,49%;;R$ 100,76;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89127E+12;;20428;LOPID 900 MG C/ 10 CPR;;;;;PFIZER;;;;ST;30049029;;0;;;R$ 93,52;;R$ 93,52;R$ 0,00;51,50%;;R$ 61,73;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89626E+12;;20430;LOPRESSOR 100 MG C/ 20 CPS;;;;;NOVARTIS;;;;ST;30049039;;0;;;R$ 29,20;;R$ 29,20;R$ 0,00;51,45%;;R$ 19,28;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89106E+12;;20433;LOPROX CR C/ 20 GR;;;;;SANOFI-AVENTIS;;;;ST;30049069;;0;;;R$ 47,72;;R$ 47,72;R$ 0,00;46,97%;;R$ 32,47;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89106E+12;;20434;LOPROX NL 5 ML+KIT;;;;;SANOFI-AVENTIS;;;;ST;30049069;;0;;;R$ 213,79;;R$ 213,79;R$ 0,00;46,94%;;R$ 145,49;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89106E+12;;20435;LOPROX SOL TOP 15 ML;;;;;SANOFI-AVENTIS;;;;ST;30049069;;0;;;R$ 39,21;;R$ 39,21;R$ 0,00;46,96%;;R$ 26,68;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89618E+12;;20451;LORATADINA 10 MG C/ 12 CPR BIOS;;;;;BIOSINTETICA;;;;ST;30049069;;0;;;R$ 38,39;;R$ 38,39;R$ 0,00;59,89%;;R$ 24,01;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89172E+12;;20452;LORATADINA 10 MG C/ 12 CPRMERCK;;;;;MERCK;;;;ST;30049069;;0;;;R$ 38,59;;R$ 38,59;R$ 0,00;59,33%;;R$ 24,22;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89671E+12;;20453;LORATADINA 10 MG C/ 12 CPRNEOQ;;;;;HYPERMARCAS ;;;;ST;30049069;;0;;;R$ 37,93;;R$ 37,93;R$ 0,00;59,30%;;R$ 23,81;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89708E+12;;20454;LORATADINA 10 MG C/ 12 CPRRAMBAXY;;;;;RANBAXY;;;;ST;30049069;;0;;;R$ 33,76;;R$ 33,76;R$ 0,00;59,32%;;R$ 21,19;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89618E+12;;20457;LORATADINA XPE 100 ML BIOSINT;;;;;BIOSINTETICA;;;;ST;30049069;;0;;;R$ 27,35;;R$ 27,35;R$ 0,00;59,38%;;R$ 17,16;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,896E+12;;20458;LORATADINA XPE 100 ML CEREJAGERMED;;;;;GERMED;;;;ST;30049039;;0;;;R$ 25,26;;R$ 25,26;R$ 0,00;59,37%;;R$ 15,85;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,896E+12;;20460;LORATADINA XPE 100 ML EMS;;;;;EMS;;;;ST;30049039;;0;;;R$ 30,77;;R$ 30,77;R$ 0,00;59,35%;;R$ 19,31;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89492E+12;;20463;LORATADINA XPE C/ 100 MLLEGRAND;;;;;LEGRAND PHARMA ;;;;ST;30049039;;0;;;R$ 26,04;;R$ 26,04;R$ 0,00;59,36%;;R$ 16,34;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89671E+12;;20465;LORATADINA XPE C/ 100 ML NEOQUIMICA;;;;;NEO QUIMICA ;;;;ST;30049069;;0;;;R$ 30,16;;R$ 30,16;R$ 0,00;59,32%;;R$ 18,93;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89618E+12;;20470;LORATADINA+PSEUDOEFEDRINAXPE 60 ML BIO;;;;;BIOSINTETICA;;;;ST;30049069;;0;;;R$ 26,83;;R$ 26,83;R$ 0,00;58,10%;;R$ 16,97;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB-TOTAL DA P�GINA:;;;;;;;;;R$ 0,00;;;;;;;;R$ 0,00;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gerado Por ALYSSON ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2026;;;17:33:51;;;;;;1116 de 2312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PR.PROMO��O;TOTAL ULT.COMPRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOCALIZA��O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C�D. BARRAS;;;;;C�DIGO;PRODUTO;;LABORAT�RIO;;;TRIB.;NCM;;SALDO;PR. TABELA;PR. VENDA;;M.A.;;ULT. COMPRA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,896E+12;;20472;LORATADINA+PSEUDOEFEDRINAXPE 60 ML GERM;;;;;GERMED;;;;ST;30049099;;0;;;R$ 27,01;;R$ 27,01;R$ 0,00;58,23%;;R$ 17,07;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89671E+12;;20474;LORATADINA+PSEUDOEFEDRINAXPE 60 ML NEOQU;;;;;NEO QUIMICA ;;;;ST;30049069;;0;;;R$ 28,02;;R$ 28,02;R$ 0,00;58,22%;;R$ 17,71;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,896E+12;;20490;LOSARTANA POTASSICA 100 MG C/30 CPR GERMED;;;;;GERMED;;;;ST;30049079;;0;;;R$ 69,66;;R$ 69,66;R$ 0,00;63,14%;;R$ 42,70;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89642E+12;;20491;LOSARTANA POTASSICA 100 MG 30CPR MEDLEY;;;;;MEDLEY;;;;ST;30049069;;0;;;R$ 37,01;;R$ 37,01;R$ 0,00;-13,31%;;R$ 42,69;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,896E+12;;20492;LOSARTANA POTASSICA 100 MG 30CPR EMS;;;;;EMS;;;;ST;30049099;;0;;;R$ 69,66;;R$ 69,66;R$ 0,00;63,14%;;R$ 42,70;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89492E+12;;20493;LOSARTANA POTASSICA 100 MG 30CPR LEGRAND;;;;;LEGRAND PHARMA ;;;;ST;30049099;;0;;;R$ 69,66;;R$ 69,66;R$ 0,00;63,14%;;R$ 42,70;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89618E+12;;20499;LOSARTANA POTASSICA 50 MG C/30 CPR BIOSINT;;;;;BIOSINTETICA;;;;ST;30049069;;0;;;R$ 40,39;;R$ 40,39;R$ 0,00;58,58%;;R$ 25,47;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89132E+12;;20501;LOSARTANA POTASSICA 50 MG C/30 CPR EURO;;;;;EUROFARMA;;;;ST;30049069;;0;;;R$ 17,64;;R$ 17,64;R$ 0,00;-38,96%;;R$ 28,90;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89642E+12;;20504;LOSARTANA POTASSICA 50 MG C/30 CPR MEDLEY;;;;;MEDLEY;;;;ST;30039079;;0;;;R$ 14,02;;R$ 14,02;R$ 0,00;-51,50%;;R$ 28,91;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89172E+12;;20505;LOSARTANA POTASSICA 50 MG C/30 CPR MERCK;;;;;MERCK;;;;ST;30049099;;0;;;R$ 44,68;;R$ 44,68;R$ 0,00;59,12%;;R$ 28,08;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89815E+12;;20507;LOSARTANA POTASSICA 50 MG C/30 CPR PRATI;;;;;PRATI DONADUZZI;;;;ST;30049069;;0;;;R$ 9,90;;R$ 9,90;R$ 0,00;21,03%;;R$ 8,18;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89708E+12;;20508;LOSARTANA POTASSICA 50 MG C/30 CPR RANBAXY;;;;;RANBAXY;;;;ST;30049069;;0;;;R$ 14,17;;R$ 14,17;R$ 0,00;63,06%;;R$ 8,69;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,896E+12;;20511;LOSARTANA+HIDROCL.100+25 MGC/ 30 CPR GERMED;;;;;GERMED;;;;ST;30049099;;0;;;R$ 85,01;;R$ 85,01;R$ 0,00;63,17%;;R$ 52,10;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89642E+12;;20513;LOSARTANA+HIDROCL.100+25 MGC/ 30 CPR MEDLEY;;;;;MEDLEY;;;;ST;30039079;;0;;;R$ 80,11;;R$ 80,11;R$ 0,00;63,16%;;R$ 49,10;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,896E+12;;20515;LOSARTANA+HIDROCL.50+12,5 MGC/ 30 CPR GERMED;;;;;GERMED;;;;ST;30049099;;0;;;R$ 51,55;;R$ 51,55;R$ 0,00;63,13%;;R$ 31,60;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89642E+12;;20516;LOSARTANA+HIDROCL.50+12,5 MGC/ 30 CPR MEDLEY;;;;;MEDLEY;;;;ST;30039079;;0;;;R$ 48,58;;R$ 48,58;R$ 0,00;63,18%;;R$ 29,77;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89492E+12;;20517;LOSARTANA+HIDROCL.50+12.5 MGC/ 30 CPR LEGR;;;;;LEGRAND PHARMA ;;;;ST;30049099;;0;;;R$ 48,03;;R$ 48,03;R$ 0,00;63,20%;;R$ 29,43;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89623E+12;;20520;LOSARTEC 25 MG C/ 10 CPR;;;;;MARJAN;;;;ST;30039079;;0;;;R$ 27,09;;R$ 27,09;R$ 0,00;33,12%;;R$ 20,35;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89623E+12;;20521;LOSARTEC 25 MG C/ 30 CPRMARJAN;;;;;MARJAN;;;;ST;30049099;;0;;;R$ 64,02;;R$ 64,02;R$ 0,00;46,94%;;R$ 43,57;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89621E+12;;20525;LOSEC MUPS 10 MG C/ 14 CPR;;;;;ASTRAZENECA;;;;ST;30049069;;0;;;R$ 107,78;;R$ 107,78;R$ 0,00;52,04%;;R$ 70,89;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89621E+12;;20526;LOSEC MUPS 20 MG C/ 14 CPR;;;;;ASTRAZENECA;;;;ST;30049069;;0;;;R$ 184,29;;R$ 184,29;R$ 0,00;52,03%;;R$ 121,22;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89618E+12;;20527;LOTAR 2,5+50 MG C/ 30 CPR;;;;;BIOSINTETICA;;;;ST;30049069;;0;;;R$ 57,08;;R$ 57,08;R$ 0,00;30,20%;;R$ 43,84;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB-TOTAL DA P�GINA:;;;;;;;;;R$ 0,00;;;;;;;;R$ 0,00;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gerado Por ALYSSON ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2026;;;17:33:51;;;;;;1117 de 2312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PR.PROMO��O;TOTAL ULT.COMPRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOCALIZA��O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C�D. BARRAS;;;;;C�DIGO;PRODUTO;;LABORAT�RIO;;;TRIB.;NCM;;SALDO;PR. TABELA;PR. VENDA;;M.A.;;ULT. COMPRA;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89618E+12;;20528;LOTAR 5+100 MG C/ 30 CPR;;;;;BIOSINTETICA;;;;ST;30049069;;0;;;R$ 61,82;;R$ 61,82;R$ 0,00;15,72%;;R$ 53,42;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89626E+12;;20531;LOTENSIN  5 MG C/ 30 CPR;;;;;NOVARTIS;;;;ST;30049069;;0;;;R$ 72,20;;R$ 72,20;R$ 0,00;45,68%;;R$ 49,56;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89626E+12;;20532;LOTENSIN 10 MG C/ 14 CPR;;;;;NOVARTIS;;;;ST;30049069;;0;;;R$ 55,23;;R$ 55,23;R$ 0,00;45,69%;;R$ 37,91;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89626E+12;;20533;LOTENSIN 10 MG C/ 30 CPR;;;;;NOVARTIS;;;;ST;30049069;;0;;;R$ 113,94;;R$ 113,94;R$ 0,00;45,72%;;R$ 78,19;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,8976E+12;;20537;LOVASTATINA 10 MG C/ 30 CPR  ;;;;;SANDOZ - HEXAL;;;;ST;30041011;;0;;;R$ 55,80;;R$ 55,80;R$ 0,00;59,16%;;R$ 35,06;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,8976E+12;;20540;LOVASTATINA 20 MG C/ 30 CPR ;;;;;SANDOZ - HEXAL;;;;ST;30041011;;0;;;R$ 84,84;;R$ 84,84;R$ 0,00;59,14%;;R$ 53,31;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89624E+12;;20542;LOVELLE C/ 21 CPR;;;;;BIOLAB SANUS;;;;ST;30066000;;0;;;R$ 23,95;;R$ 23,95;R$ 0,00;50,91%;;R$ 15,87;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89741E+12;;20543;LOXONIN 60 MG C/ 30 CPR;;;;;DAIICHI SANKYO ;;;;ST;30049029;;0;;;R$ 56,13;;R$ 56,13;R$ 0,00;52,03%;;R$ 36,92;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89611E+12;;20546;LOZAN CR 2% 30 GR TEUTO;;;;;TEUTO ;;;;ST;30049077;;0;;;R$ 15,79;;R$ 15,79;R$ 0,00;47,02%;;R$ 10,74;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89611E+12;;20547;LOZAN SH 100 ML TEUTO;;;;;TEUTO ;;;;ST;30049077;;0;;;R$ 39,81;;R$ 39,81;R$ 0,00;46,41%;;R$ 27,19;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89732E+12;;20559;LUCRETIN PO 20 ENV X 4 GR;;;;;MANTECORP - FARMASA;;;;ST;30049099;;0;;;R$ 43,14;;R$ 43,14;R$ 0,00;47,54%;;R$ 29,24;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89602E+12;;20567;LUFTAL C/ 20 CPR;;;;;BMS - BRISTOL-MYERS SQUIBB ;;;;ST;30049099;;0;;;R$ 19,71;;R$ 19,71;R$ 0,00;40,28%;;R$ 14,05;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89602E+12;;20569;LUFTAL MAX GEL 125 MG 10 CAPS;;;;;TAKEDA - NYCOMED ALTANA;;;;ST;30049099;;0;;;R$ 24,00;;R$ 24,00;R$ 0,00;15,16%;;R$ 20,84;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89732E+12;;20571;LUMIGAN 0.03% C/ 3 ML;;;;;ALLERGAN;;;;ST;30049099;;0;;;R$ 147,00;;R$ 147,00;R$ 0,00;51,50%;;R$ 97,03;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89732E+12;;20572;LUMIGAN OFT C/ 5 ML;;;;;ALLERGAN;;;;ST;30049099;;0;;;R$ 220,51;;R$ 220,51;R$ 0,00;51,49%;;R$ 145,56;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89732E+12;;20573;LUMIGAN RC C/ 3 ML GTS;;;;;ALLERGAN;;;;ST;30043999;;0;;;R$ 118,75;;R$ 118,75;R$ 0,00;51,51%;;R$ 78,38;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89732E+12;;20574;LUMIGAN RC C/ 5 ML GTS;;;;;ALLERGAN;;;;ST;30043999;;0;;;R$ 197,87;;R$ 197,87;R$ 0,00;51,50%;;R$ 130,61;;;R$ 0,00;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,89732E+12;;20709;LYDIAN C/ 21 CPR;;;;;COSMED ;;;;ST;30043939;;0;;;R$ 26,14;;R$ 26,14;R$ 0,00;51,54%;;R$ 17,25;;;R$ 0,00;;;;;;;;;;;
